issn,eissn
00343153,
07929935,
00343161,
02295113,
10204067,
00343226,
0340434X,
03706001,
17460751,1746076X
00343293,
13597566,
15784460,
00343331,
0146521X,15328651
10987339,
09350411,
02506505,
10203060,
14363798,
0959230X,
20799705,20799713
01660462,
17915961,
00971197,
00343404,13600591
0264522X,
15603547,14684845
08869375,
17485983,17485991
10651063,
01670115,
17428955,
02732300,10960295
08996237,
12112658,
03750922,
00487120,
16969936,
14279622,
00343552,
02784807,
,
00905550,
08827753,
09254757,
00343617,
10013814,
15491684,
10252339,18136885
0034379X,17038138
00336882,1745526X
01438174,
09518320,
13853139,15731340
12103640,
0048721X,10961151
10521151,
15507394,19498381
1871031X,18710328
00294500,
2153599X,21535981
09637494,
,20771444
17512689,17512697
01730339,
01081993,19048181
00344087,15473201
00344095,
00344125,1469901X
08292922,17475414
0319485X,
14071908,
07419325,
10515658,15206831
20724292,
2150704X,21507058
00344257,
02757257,
0034429X,
04863739,
00344338,
02691213,
0886022X,15256049
03785858,
10116524,
18323804,
00344346,
03705811,
00378828,
0009725X,19734409
03731243,
00418994,
03707377,
03923037,
00494704,
03000877,
20358008,
10012060,
17421705,17421713
13640321,
09601481,
17550084,18780229
11018267,
07386532,
1000985X,
10014179,
0486400X,
0805505X,
01438700,
02648709,
03755975,
08883394,
10672478,
00764809,
05591996,
,
15518272,15518280
21517746,21513805
10505636,
1050964X,
,
03159981,
04537831,
11791586,
14282267,
15071367,
03008045,
01372904,20842589
00344877,
00344885,13616633
04864476,
00726117,
00344893,
10884165,
07346018,
14132087,
14701626,17417899
14770415,
14763990,
09943919,
09366768,14390531
09265287,12979708
01811916,
10313613,
08955565,
1642431X,
14777827,
11786426,
14726483,14726491
,
17424755,
09688080,14609576
14455781,
09622799,
19337191,
15284840,
08906238,
14346931,
01177796,
00241008,
09473602,1432010X
08576173,
00336890,
01430084,
21689105,21689113
13564765,
02771322,
01433083,
00801453,
07469179,
18612253,
09456082,
15407969,
12848360,
02185180,
,22532447
15416577,
,
,
,
10808388,
1087111X,
10870695,
00345164,
10780297,
10871101,
03622428,
01930818,
03744353,
09582029,14715449
14793563,
10520457,
00345210,15272044
12129151,
18736033,
16744527,
17509467,
20429940,
01920812,
17454999,
17442117,
08852111,
10260188,
14647893,14701111
15697258,18798233
08914222,
13569783,1470112X
01901281,
03633268,
10909443,10909451
00345237,
09349839,14356066
15292096,
01932306,
03009130,15919528
01963821,
19404921,19382464
10644857,
15241521,
03610365,1573188X
01943960,
15427609,15427617
09232494,
02755319,
01479121,
17317533,20834616
01935895,
21567069,21567077
14794802,17540178
09232508,
10945334,
14759144,
09349847,14322110
01606891,1098240X
14793555,
01913085,
08973016,
07427301,
17355362,17359414
00855553,15691640
01617230,
08959935,
01637878,
13596748,17475112
22398031,
07321317,
01957449,
10571922,
02635143,14701138
0157244X,
15517411,
0163786X,
01961152,
09161503,
14793547,
02765624,
15438627,15438635
02145987,
07434154,
14793539,
02754959,
0733558X,
14762854,
02772833,
0034527X,
22105395,
07398859,
14793520,
10470042,
18750192,
00345288,
09232516,
15208745,
1815932X,19936079
20407459,20407467
09736263,
18164919,
18191932,
18193404,
09720626,
18193420,
19947909,20772211
18157432,
18159346,19936095
18193455,
18164935,
19947925,2077222X
18164943,
09758585,
18159362,19936109
09743618,0974360X
18193471,
18193552,
10477624,
18193560,
16876822,16876830
16876873,16876881
1687689X,16876903
00345334,
14798387,
,
10016929,
01640275,
09226168,15685675
09723226,
10492585,
17469791,
15707075,
08351813,15327973
15340856,
15740765,
10497315,
07371071,
00693340,
03058190,
,
02671522,
00487333,
00345377,
02701367,03649857
,
14412713,
10415505,
01580728,
08867372,
01591185,
13423819,
07343310,
1321103X,18345530
08956308,
00345466,
07517971,17775809
0886571X,
0080181X,
09718044,
13582283,
13441698,
03043967,
07444710,
07377797,
10763333,
01663097,
01650572,
09287655,
00487384,15291502
07078412,
03014207,
09213449,
09730516,
04523458,
00345687,
00257931,14230356
00201324,
10785337,
22125345,
09546111,
22130071,
17550017,
17449049,
17450454,
15699048,
14659921,1465993X
13237799,14401843
00978043,
00345806,
07330707,
10612971,1526100X
02669315,
09226028,
00801844,
22112839,
14226383,
,22112863
,22113797
03009572,
03072363,
13642529,
08935696,
15932214,
0275004X,15392864
18250572,
19351089,15392834
13001256,
11674687,
17424690,
00487449,
03741338,
1699258X,
18863604,
04845986,
00351431,
0029067X,
00354066,
15490858,
11356618,18858031
01479032,
08905762,
08910200,
14757702,
13806653,15737136
03056244,
10587195,
,22825126
08893047,15737128
13494724,
00346446,
09259880,15730352
10116583,
18779751,
15358593,
18415261,
13806645,
13636669,14679361
18799337,
16136071,16140575
00346799,
14344742,14344750
10942025,10966099
12132446,18041663
00346527,1467937X
00346535,15309142
15695239,15737152
10714413,15563022
00346543,
17506816,
09628797,14679388
19187173,19187181
20500386,20500394
15570274,
15723097,
10583300,
08939454,14657368
10892680,
0917639X,
01625748,10907009
00346586,14754991
0889938X,15737160
09657576,14679396
15597431,1559744X
09692290,14664526
02602105,14699044
15555879,
00487481,
18636683,18636691
00346616,
15486435,
15465616,
00346632,15494853
21513481,
14469022,
02190915,
00346667,
18785158,18785166
1541132X,15411338
09538259,14653982
00346705,
05579325,
00922846,
0734371X,
0924865X,15737179
15684857,15700704
04866134,
0048749X,
0034673X,
0091732X,
00346748,
02676834,
00346764,14701162
14178648,15882845
00346780,
17550203,17550211
09170553,1467940X
16102878,
00487511,10806628
1542961X,
07930135,
00938157,
17535123,
15306550,
01678299,
03341534,
11270020,
09592598,14699036
10693599,
09548602,
13899155,15732606
15691705,
09603166,15735184
10641262,
23308249,23308257
1533001X,
18712320,
14717697,
13981714,
01934929,
0129055X,
0954139X,
10529276,10991654
02750279,
15296466,
13890352,
15452913,
10635750,
01972839,
03341763,
13826980,
22120211,
01627546,
01795953,
87551209,
00346853,
1557234X,
01620886,
00346861,15390756
03034240,
13596004,
16058127,
00487546,
03342190,
00487554,
09156151,
00487562,
15748871,
00487570,
00487589,
0034690X,
13302965,
0350154X,
02138573,
11387165,
15145158,
07182309,
00025151,
1980993X,
01022105,
18887546,
00347000,
03276716,
03252787,
03264610,
00802077,
03257541,
18529992,487619
,
00487627,
01006762,
,7173202
00347094,
00347108,
01008404,
01041843,
1516635X,
01000683,
01013289,21793255
15169332,
01007386,
01026909,
14158426,19800037
01019880,
01041282,
00347140,
14132478,1809449X
14136538,
00347167,
14154366,
15173151,
01024744,
00855626,
1415790X,
00347175,
01023098,
0370372X,
01033131,
14133555,
01002945,
01008455,
03757536,21774382
0102261X,
18064892,19830807
1809239X,
01007203,
18069339,18069339
15168484,
01020188,1020188
00347264,
15178692,
16794435,
14143410,
01002430,
01027786,
01018469,
14140365,
00347280,
16793390,
01023616,
00347299,
18088694,
15197530,
0103846X,
00347310,
15160572,
00347329,
15164446,
04825004,
15199940,
15193829,
01013122,
0103507X,19824335
14152983,
03703843,
01018175,
15163598,
19811160,19810997
0100316X,19832125
03848167,
16974697,
0034737X,21773491
01863231,
1027152X,
07164076,
03793893,
07160747,7183437
07175698,
0716078X,07176317
07161018,
00487651,07182295
00347388,
07161549,07177518
0048766X,07177526
03704106,07176228
0717201X,07179308
18066690,
16927273,
07982259,
20135246,21739153
13179152,
00142565,15781860
22548874,
01203347,
04866525,
01205633,
01200690,
01200488,
01201751,
01202650,
01209957,
23574100,
00347434,
01215469,
00347450,
01202804,
11302496,19882793
11328312,1988270X
02541106,
02521903,
00347493,15612945
08642141,
08640319,15612961
00347507,1561297X
00347515,15612988
02539268,
08640289,15612996
02531151,
,23072113
08640300,15613011
00347523,1561302X
08642125,
01386557,15613046
03750760,15613054
0138600X,
0864215X,
00347531,15613119
10284796,
08643466,
18096867,
01027646,
00045241,
01044230,
00045268,
01000004,
01033948,19833083
00806234,
01000160,
05816866,
03001350,
0102129X,
03011119,
00378682,
02129701,
02129701,
00347612,19823134
16961641,
08734364,
07165927,7188870
00347701,16789857
1131558X,19882831
00802115,
07173326,
00347744,
1134282X,
15833410,15845397
00347752,
03777871,
03775003,
07161417,
0101322X,
01013793,
18084532,
13159518,
07973403,
11384891,
02528843,
07169132,
02144042,
11384026,
21745625,
11347198,
00347973,
00347981,19888457
19849729,
1133455X,
14159848,
01235362,
01032003,
01245996,
15760162,
01013157,
00348082,1988592X
02105020,
0034818X,
07165455,
,18874460
22538410,
15770079,
00487694,18856675
02137585,
0123885X,
03704726,
11330406,19882823
02109174,
0212999X,19882815
07981171,
01044443,19805934
15760952,19885806
03750906,
10225129,1609722X
03798682,
1981982X,
11368071,
10129790,
08700958,
02126109,
11327200,
14140055,
07170491,
11394773,
03775011,
03764494,
00348341,
00348376,
02124068,19899106
,21745218
00348384,
16823419,16099117
11326255,
02106329,
00044822,
03251713,
0717635X,07182791
07177925,
03787818,
03704661,
00146722,
07984065,
01200011,
0326646X,16665694
02100800,
15787303,15791505
10186212,
11391375,
0214753X,
02138514,
11348046,
00416932,
01013505,19817886
0034849X,
11303611,
02125056,
02144603,
05566177,
03774988,
0377497X,
12200905,
00348570,
1886516X,
00013714,
03263428,
02100010,
14155273,
00348619,
00487732,
00348635,
01011774,
01030663,
04825985,
07989792,
12200913,
03038416,
11361034,
16971892,
1132239X,
02134748,15793680
11365420,
01016083,
02137429,
01018108,
18889891,
03003418,
01240064,
00348899,
0301696X,
00348910,
02141582,15781399
01044478,
00487759,
05566398,
11330953,
02127113,
07977808,
1698580X,
,
01387103,
03705781,
00767131,
01877585,
18884008,19890389
15145158,
03272745,
02543435,
14155419,
18862632,
01006991,
00418781,
00364665,
05208734,
10198113,
16987454,16987454
16074041,
11344032,
16957504,
19819951,21769168
01043552,
03704467,
02141477,
02103591,
00349356,
05566533,19882718
18872042,22539921
03008932,
18855857,
11313587,15792250
15756548,
11300558,
18884415,19888856
02115743,19890648
02100614,19884621
02137615,
02124688,
11300108,
11328460,15781844
04847563,
02102412,
00349402,
0211139X,
02105233,
00349437,
03704343,
02132028,
03774732,
02126982,
2253654X,
11353074,
21731292,21745145
16966112,
11397853,19897448
02136937,
16998855,1988561X
00349461,
0034947X,
02143429,
03044815,
11355727,
15750620,
15782824,
1697011X,
10196838,
09240608,
02148668,
01206230,
01877380,
11322799,
01026933,19831447
00349542,
,16969650
11321873,19882858
02529769,
05566630,
1011484X,
03788482,
10121617,
07160208,0717618X
16577027,
00349615,
00349631,
11353848,
11320249,
11386045,15781941
11301406,
18868576,
19328540,
07162952,7185073
00349690,
18878369,
1698031X,
01884999,
15799425,
15770354,
02131315,1886158X
00349712,
07181299,
,
17944449,
15782700,15782719
02108755,
11385820,
00349763,
18564550,
16652436,
02556952,
00349771,
03705986,
01200534,
14154714,
03705943,
01041169,
,19893302
1646401X,
11391138,19882807
02132230,
15177076,
01870491,
14051648,
00349887,07176163
18888526,
03791629,
03275019,
04435117,
01000195,
00487848,
03008738,
01854534,20070802
01851012,
00377740,
01851101,
18705081,1870509X
01882198,
10273956,
10268774,
20071124,
01851918,
14050315,
0035001X,
16652738,
01889532,
14056666,
16655044,
01874519,
00350052,
01856073,
01882503,
00350001,
11390921,
07162790,7176252
01220268,19090544
01043579,19844905
03250938,15153347
01029460,
10204989,16805348
00350362,
01030582,
15610837,17279933
17264634,17264642
08702551,
08737215,
00350397,
16462890,
1645586X,
0484811X,
08719721,
08732159,
08709025,
21716897,21731616
15835170,
15833186,
18416624,
1018046X,
14535424,
00350451,7180934
03751368,
02540770,
02550539,
13159984,
07980582,
16696840,16684834
19846835,
15765962,
13100505,
10590927,
10590927,
09546545,17437873
16456726,
00350737,
12667706,
05577705,21175683
07525656,
0035077X,
00350796,
07750293,
0035080X,
03703770,
00350818,
,
00350869,
00350893,
00350907,
00350915,
07146140,
12444014,
17689260,
17605393,
03736032,
00351040,
18770517,
00352292,
00351121,
02411407,
03977927,
0375975X,
00352411,
00351423,
1255250X,
03704602,
00351326,1953812X
00351334,
0303240X,
12938505,
03977900,
00351458,
00202274,
12659576,17775647
07553692,
00351520,
03751139,
0556753X,
05577721,
02944065,
12444022,
02488663,
18786529,
03706346,
19650833,19650841
02983850,
0397930X,
00351555,
00351563,
00351571,
00351598,
00351601,
00351628,
11554452,
02536730,
00351652,
07715420,
07618417,
00351709,
02971194,17762863
00351725,
,
00351768,1776257X
22136533,22136541
00351776,
00351784,
00351792,
02497395,
00351822,
12454060,
01543229,17730198
03732630,
00351849,
03704475,
00351865,
03987620,
00352438,
11697954,
00351954,
00352004,
00802549,17831741
03735729,
00352039,
00352047,
04848616,
00802557,
02233711,
07618425,
18771203,
09971327,
19624271,
09927158,
00352195,
00352209,
03380599,
03704386,
00352349,
00352357,
1262022X,
01514105,
1622468X,
03736075,
12912530,
12651354,17775329
00352381,
00488003,
18789730,
04848454,
0992499X,
03009815,
,
17760550,
03704173,
00352616,
00352624,
12790958,
17667313,
00352640,
12801437,
09892737,
11698330,
00352659,
18786227,
17602882,
17662389,
00352764,19506694
11629088,
07650752,
00353019,
00352829,
01527401,
03704688,
18770320,18770312
03357457,
00352888,
00352896,
03384551,
0035290X,
13861204,
05567807,
17689791,
00352942,
11644796,
00352950,19506686
00352969,
00352977,
11404639,
03384535,
00488062,
03389898,
03010279,
02421828,
07507186,
03977870,
03704793,
03009513,
00379212,
00353043,
17604133,17652863
1773035X,
18762204,
00353159,
00353183,
00353248,
00353264,
00353280,
00353299,
00353469,
00353329,
14244683,
10108831,17821525
02235404,19516312
00488135,
00488143,
13700731,17821533
0992986X,
02598582,
02497026,
03015017,
12871672,
00353639,
00353655,
0370629X,
03706303,
03706354,
10166017,
16609379,
,
00353787,
04848942,
00353833,
00353841,17831768
03706699,
00353906,
00353930,
00353957,
03778177,
02531801,
03771202,
0377502X,
10116206,
03017303,
12205400,
0035399X,
00354090,
0300158X,
00354082,
10180532,
00354015,
16374088,
03751325,
0035418X,
00802654,17838401
00354295,
12938882,
22145672,22145680
15817652,
00353116,
01036971,
09712313,
0035449X,
00354511,
09395059,
01693107,
10948392,
07350198,
07348584,15338541
0889857X,
00346233,
00354554,
00802727,
14620324,14620332
00034908,
03003396,
01728172,1437160X
20367511,
03000729,
10130047,
00918903,
00354627,
23272228,
1061222X,
15584291,
00354902,
00354929,
02497581,
05579430,
16977912,16977920
1330061X,18480586
19398425,
16726308,
1120379X,
03919099,
03905748,
15928543,
00355038,18273491
03927202,
11209526,
00355054,
18853137,
00355267,
13411667,
21903328,
18778127,
02132370,
22110844,
08157251,
00803073,
03078698,
0913140X,
09151753,
00471860,
04851439,
02724332,15396924
15697371,18759173
14603799,17434637
11791594,
10981616,15406296
00355607,
16469895,
15351459,15351467
08988048,
00356069,
03924866,17241863
03705463,
03924858,
0393697X,
03945413,
11203803,
00356050,
00356077,
00356085,1724062X
00356212,
00356220,
00356247,
03912108,
00356298,22842578
11271035,
03016757,
0035631X,
03912825,
15923479,
00356336,
00356344,
11209976,
03934780,
,
03910970,
0394977X,
00356409,
00356425,
03024717,
03944549,
00356484,
00356492,
,
18277365,
00356557,
03932516,19725558
00356573,20357583
22391959,22397221
03706591,
00356697,
03942287,
0035676X,
03915611,
1825859X,
00356794,
00356808,
03931137,
03912221,
11226331,1825957X
05571405,
20350678,
00356336,
03935582,
17206561,
03921360,
03925161,
00488402,
11276339,
1124139X,
0300340X,
00357073,
00356883,
0033698X,
00351466,19650264
00337021,
13558382,14699001
15476286,15558584
00487104,
16431618,
10375783,
14680629,
03871940,
01780026,
02635747,14698668
01971905,
01678493,
09218890,
07365845,
08880816,
07377908,
08130426,
00357448,1434453X
07232632,
07473605,
00357529,
15557332,15557340
00357596,
0035760X,
1506218X,
1427941X,
,
00676489,
00661945,
00357715,
1427440X,
03706583,21757860
02783193,
03401618,
14389029,
14389029,
00357995,
00358002,
08831157,
02639904,17458153
15280748,
12224227,
12245984,
1221146X,
15847284,
15838609,
15826163,
1221356X,
15828271,18414273
12214167,
02542307,
14538245,
15823296,
12218618,
12200522,
10175644,
18430783,
12234974,
1582456X,20687613
1582330X,
00488585,
12211451,18418759
15845982,
00358118,
17328705,20843917
00358126,
1354991X,
14671255,
0343379X,
00488593,
13005286,13079034
00357812,
03422046,
03705994,
03008592,
01766287,
00357820,
10683402,
11925604,
08695687,
08698139,
1560408X,
08692106,
10246215,
0370663X,
12223891,
00358533,
02683091,
0930035X,
