"id","autor","afiliuje","zatrudniony"
"8881","Józkowicz, Alicja [SAP11114690]","tak","tak"
"8881","Dulak, Józef [SAP11012135]","tak","tak"
"8881","Machaliński, Bogusław","nie","nie"
"11834","Hoja-Łukowicz, Dorota [SAP11013410]","nie","nie"
"11834","Kędracka-Krok, Sylwia [SAP11016010]","tak","tak"
"11834","Duda, Weronika","nie","nie"
"11834","Lityńska, Anna [SAP11006055]","nie","nie"
"8883","Lambrev, Petar H.","nie","nie"
"8883","Miloslavina, Yuliya","nie","nie"
"8883","van Stokkum, Ivo H. M.","nie","nie"
"8883","Stahl, Andreas D.","nie","nie"
"8883","Michalik, Maciej","nie","nie"
"8883","Susz, Anna","nie","tak"
"8883","Tworzydło, Jędrzej","nie","nie"
"8883","Fiedor, Joanna","nie","nie"
"8883","Huhn, Gabriella","nie","nie"
"8883","Groot, Marie-Louise","nie","nie"
"8883","van Grondelle, Rienk","nie","nie"
"8883","Garab, Gyozo","nie","nie"
"8883","Fiedor, Leszek [SAP11012795]","tak","tak"
"14366","Milewska, Aleksandra [USOS61885]","nie","tak"
"14366","Zarębski, Mirosław [SAP11019075]","tak","tak"
"14366","Nowak, Paulina","nie","tak"
"14366","Stożek, Karol [SAP14000407]","tak","tak"
"14366","Potempa, Jan [SAP11010833]","tak","tak"
"14366","Pyrć, Krzysztof [SAP11019543]","tak","tak"
"14368","Wytrwał, Magdalena","nie","nie"
"14368","Leduc, Chloe","nie","nie"
"14368","Sarna, Michał [SAP14013488]","tak","tak"
"14368","Goncalves, Cristine","nie","nie"
"14368","Kępczyński, Mariusz [SAP11015411]","nie","nie"
"14368","Midoux, Patrick","nie","nie"
"14368","Nowakowska, Maria [SAP11005597]","nie","nie"
"14368","Pichon, Chantal","nie","nie"
"16168","Subczynski, Witold K.","nie","nie"
"16168","Wiśniewska-Becker, Anna [SAP11013979]","tak","tak"
"16168","Widomska, Justyna","nie","nie"
"14367","Karcz, Dariusz [SAP14006688]","tak","tak"
"14367","Boroń, Bożena","nie","nie"
"14367","Matwijczuk, Arkadiusz [SAP14011248]","tak","nie"
"14367","Furso, Justyna [SAP14012175]","tak","tak"
"14367","Staroń, Jakub","nie","nie"
"14367","Ratuszna, Alicja","nie","nie"
"14367","Fiedor, Leszek [SAP11012795]","tak","tak"
"14365","Nessler, Michał Bohdan [SAP20001574]","nie","nie"
"14365","Puchała, Jacek","nie","nie"
"14365","Chrapusta, Anna","nie","nie"
"14365","Nessler, Katarzyna","nie","nie"
"14365","Drukała, Justyna [SAP11015198]","tak","tak"
"23334","Karkowska-Kuleta, Justyna [SAP13036970]","tak","tak"
"23334","Zając, Dorota","nie","tak"
"14370","Szymańska, Renata [SAP12020217]","tak","tak"
"14370","Nowicka, Beatrycze [SAP13036730]","tak","tak"
"14370","Kruk, Jerzy [SAP11013050]","tak","tak"
"14688","Rastogi, Anshu [SAP14011321]","tak","nie"
"14688","Yadav, Deepak Kumar","nie","nie"
"14688","Szymańska, Renata [SAP12020217]","tak","tak"
"14688","Kruk, Jerzy [SAP11013050]","tak","tak"
"14688","Sedlářová, Michaela","nie","nie"
"14688","Pospíšil, Pavel","nie","nie"
"14369","Kowalska, Ewa","tak","tak"
"14369","Bartnicki, Filip [SAP14004864]","tak","tak"
"14369","Pels, K.","nie","tak"
"14369","Strzałka, Kazimierz [SAP11005130]","tak","tak"
"14689","Pustelny, Katarzyna [SAP13903472]","tak","tak"
"14689","Zdżalik, Michał","nie","tak"
"14689","Stach, Natalia","nie","tak"
"14689","Stec-Niemczyk, Justyna","nie","tak"
"14689","Cichoń, Przemysław","nie","tak"
"14689","Czarna, Anna","nie","tak"
"14689","Popowicz, Grzegorz","nie","nie"
"14689","Mak, Paweł [SAP11016637]","tak","tak"
"14689","Drag, Marcin","nie","nie"
"14689","Salvesen, Guy S.","nie","nie"
"14689","Władyka, Benedykt [SAP12119116]","tak","tak"
"14689","Potempa, Jan [SAP11010833]","tak","tak"
"14689","Dubin, Adam [SAP11006048]","tak","tak"
"14689","Dubin, Grzegorz [SAP11019243]","tak","tak"
"14372","Siddiqui, Huma","nie","nie"
"14372","Yoder-Himes, Deborah Ruth","nie","nie"
"14372","Mizgalska, Danuta [SAP12020224]","tak","tak"
"14372","Nguyen, Ky-Anh","nie","nie"
"14372","Potempa, Jan [SAP11010833]","tak","tak"
"14372","Olsen, Ingar","nie","nie"
"14653","Grochot-Przęczek, Anna [SAP11019856]","tak","tak"
"14653","Kozakowska, Magdalena [SAP14011348]","tak","tak"
"14653","Dulak, Józef [SAP11012135]","tak","tak"
"14653","Józkowicz, Alicja [SAP11114690]","tak","tak"
"14652",,"nie","nie"
"14657","Stępniewski, Jacek [USOS39949]","tak","tak"
"14657","Kachamakova-Trojanowska, Neli [SAP12019380]","tak","tak"
"14657","Ogrocki, D.","nie","tak"
"14657","Szopa, Magdalena [SAP20002483]","nie","nie"
"14657","Matłok, Maciej [SAP20002343]","nie","nie"
"14657","Beilharz, M.","nie","nie"
"14657","Dyduch, Grzegorz [SAP20001647]","nie","nie"
"14657","Małecki, Maciej [SAP20001383]","nie","nie"
"14657","Józkowicz, Alicja [SAP11114690]","tak","tak"
"14657","Dulak, Józef [SAP11012135]","tak","tak"
"14375","Grochot-Przęczek, Anna [SAP11019856]","tak","tak"
"14375","Kotlinowski, Jerzy [USOS11875]","tak","tak"
"14375","Kozakowska, Magdalena [SAP14011348]","tak","tak"
"14375","Starowicz, Katarzyna","nie","tak"
"14375","Jagodzinska, Jolanta","nie","tak"
"14375","Stachurska, Anna [USOS11784]","nie","tak"
"14375","Volger, Oscar L.","nie","nie"
"14375","Bukowska-Straková, Karolina [SAP14004912]","tak","nie"
"14375","Florczyk, Urszula [SAP13902819]","tak","tak"
"14375","Tertil, Magdalena [USOS11793]","nie","tak"
"14375","Jaźwa, Agnieszka [SAP11019832]","tak","tak"
"14375","Szade, Krzysztof [SAP14008846]","tak","tak"
"14375","Stępniewski, Jacek [USOS39949]","nie","tak"
"14375","Łoboda, Agnieszka [SAP11019077]","tak","tak"
"14375","Horrevoets, Anton J.G.","nie","nie"
"14375","Dulak, Józef [SAP11012135]","tak","tak"
"14375","Józkowicz, Alicja [SAP11114690]","tak","tak"
"14656","Sarna, Michał","nie","nie"
"14656","Wójcik, Katarzyna A. [SAP20014283]","nie","nie"
"14656","Hermanowicz, Paweł [USOS38581]","nie","tak"
"14656","Wnuk, Dawid [USOS112247]","nie","tak"
"14656","Burda, Kvetoslava","nie","nie"
"14656","Sanak, Marek [SAP20001048]","nie","nie"
"14656","Czyż, Jarosław [SAP11015316]","tak","tak"
"14656","Michalik, Marta [SAP11010016]","tak","tak"
"14647","Kalemba-Drożdż, Małgorzata","nie","nie"
"14647","Cierniak, Agnieszka [SAP14001254]","tak","tak"
"14376","Gawron, Katarzyna [SAP14002828]","tak","tak"
"14376","Łazarz-Bartyzel, Katarzyna [SAP20002617]","nie","nie"
"14376","Łazarz, M.","nie","nie"
"14376","Steplewska, K.","nie","nie"
"14376","Pyrć, Krzysztof [SAP11019543]","tak","tak"
"14376","Potempa, Jan [SAP11010833]","tak","tak"
"14376","Chomyszyn-Gajewska, Maria [SAP20000645]","nie","nie"
"14374","Guevara Lora, Ibeth [SAP11017332]","tak","tak"
"14374","Stalińska, Krystyna [SAP12013193]","tak","tak"
"14374","Augustynek, Bartłomiej","nie","tak"
"14374","Łabędź-Masłowska, Anna [SAP14006686]","tak","tak"
"14373","Kania, Agnieszka [SAP11019175]","nie","nie"
"14373","Pilch, Mariusz [SAP14004545]","nie","nie"
"14373","Rutkowska-Zbik, Dorota","nie","nie"
"14373","Susz, Anna","nie","nie"
"14373","Heriyanto, Heri","nie","tak"
"14373","Stochel, Grażyna [SAP11011061]","nie","nie"
"14373","Fiedor, Leszek [SAP11012795]","tak","tak"
"14655","Shishova, Kseniya V.","nie","nie"
"14655","Lavrentyeva, Elena A.","nie","nie"
"14655","Dobrucki, Jerzy [SAP11010251]","tak","tak"
"14655","Zatsepina, Olga V.","nie","nie"
"14377","Figaj, Donata","nie","nie"
"14377","Gieldon, Artur","nie","nie"
"14377","Polit, Agnieszka [SAP11016972]","tak","tak"
"14377","Sobiecka-Szkatula, Anna","nie","nie"
"14377","Koper, Tomasz","nie","nie"
"14377","Denkiewicz, Milena","nie","nie"
"14377","Banecki, Bogdan","nie","nie"
"14377","Lesner, Adam","nie","nie"
"14377","Ciarkowski, Jerzy","nie","nie"
"14377","Lipinska, Barbara","nie","nie"
"14377","Skorko-Glonek, Joanna","nie","nie"
"14658","Stepien, Piotr","nie","tak"
"14658","Polit, Agnieszka [SAP11016972]","tak","tak"
"14658","Wiśniewska-Becker, Anna [SAP11013979]","tak","tak"
"14471","Cieśla, Maciej [SAP14004290]","tak","tak"
"14471","Dulak, Józef [SAP11012135]","tak","tak"
"14471","Józkowicz, Alicja [SAP11114690]","tak","tak"
"14378","Ekiert, Robert [SAP14011312]","tak","tak"
"14378","Czapla, Monika [SAP13008307]","tak","tak"
"14378","Sarewicz, Marcin [SAP11019911]","tak","tak"
"14378","Osyczka, Artur [SAP11017125]","tak","tak"
"14472","Bryzek, Danuta [SAP14014478]","tak","tak"
"14472","Książek, Mirosław [SAP14019141]","nie","tak"
"14472","Bielecka, Ewa [USOS61857]","nie","tak"
"14472","Karim, Abdulkarim [SAP14004882]","tak","tak"
"14472","Potempa, Barbara","nie","nie"
"14472","Staniec, Dominika [USOS39581]","nie","tak"
"14472","Kozieł, Joanna [SAP11018189]","tak","tak"
"14472","Potempa, Jan [SAP11010833]","tak","tak"
"14660","Szade, Agata [SAP14003001]","tak","tak"
"14660","Nowak, Witold [SAP14008673]","tak","tak"
"14660","Szade, Krzysztof [SAP14008846]","tak","tak"
"14660","Gese, Anna [USOS182116]","nie","tak"
"14660","Czypicki, Ryszard [USOS182120]","nie","tak"
"14660","Waś, Halina [SAP11020196]","nie","nie"
"14660","Dulak, Józef [SAP11012135]","tak","tak"
"14660","Józkowicz, Alicja [SAP11114690]","tak","tak"
"14379","Eick, Sigrun","nie","nie"
"14379","Puklo, Magdalena","nie","tak"
"14379","Adamowicz, Karina [SAP14001568]","tak","tak"
"14379","Kantyka, Tomasz [SAP12019964]","nie","tak"
"14379","Hiemstra, Pieter","nie","nie"
"14379","Stennicke, Henning","nie","nie"
"14379","Guentsch, Arndt","nie","nie"
"14379","Schacher, Beate","nie","nie"
"14379","Eickholz, Peter","nie","nie"
"14379","Potempa, Jan [SAP11010833]","tak","tak"
"14468","Kamiński, Ariel [SAP14001351]","tak","tak"
"14468","Bober, Beata [SAP11019461]","tak","tak"
"14468","Chrapusta, Ewelina [USOS78039]","tak","tak"
"14468","Białczyk, Jan [SAP11006567]","tak","tak"
"14469","Dulak, Józef [SAP11012135]","tak","tak"
"14469","Józkowicz, Alicja [SAP11114690]","tak","tak"
"14662","Wiciarz, Monika","nie","tak"
"14662","Gubernator, Beata","nie","nie"
"14662","Kruk, Jerzy [SAP11013050]","tak","tak"
"14662","Niewiadomska, Ewa","nie","nie"
"14659","Tancharoen, Salunya","nie","nie"
"14659","Matsuyama, Takashi","nie","nie"
"14659","Kawahara, Ko-ichi","nie","nie"
"14659","Tanaka, Kenji","nie","nie"
"14659","Lee, Lyang-Ja","nie","nie"
"14659","Machigashira, Miho","nie","nie"
"14659","Noguchi, Kazuyuki","nie","nie"
"14659","Ito, Takashi","nie","nie"
"14659","Imamura, Takahisa","nie","nie"
"14659","Potempa, Jan [SAP11010833]","tak","tak"
"14659","Kikuchi, Kiyoshi","nie","nie"
"14659","Maruyama, Ikuro","nie","nie"
"14661","Wilensky, A.","nie","nie"
"14661","Tzach-Nahman, R.","nie","nie"
"14661","Potempa, Jan [SAP11010833]","tak","tak"
"14661","Shapira, L.","nie","nie"
"14661","Nussbaum, G.","nie","nie"
"14663","Wolnicka-Głubisz, Agnieszka [SAP11017905]","tak","tak"
"14663","Strickland, Faith M.","nie","nie"
"14663","Wielgus, Albert","nie","nie"
"14663","Anver, Miriam","nie","nie"
"14663","Merlino, Glenn","nie","nie"
"14663","De Fabo, Edward C.","nie","nie"
"14663","Noonan, Frances P.","nie","nie"
"14664","Książek, Mirosław [SAP14002458]","nie","tak"
"14664","Mizgalska, Danuta [SAP12020224]","tak","tak"
"14664","Enghild, Jan J.","nie","nie"
"14664","Scavenius, Carsten","nie","nie"
"14664","Thogersen, Ida B.","nie","nie"
"14664","Potempa, Jan [SAP11010833]","tak","tak"
"27794","Wolak, Natalia [USOS40154]","nie","tak"
"27794","Tomasi, Massimo","nie","nie"
"27794","Kozik, Andrzej [SAP11010989]","tak","tak"
"27794","Rąpała-Kozik, Maria [SAP11012697]","tak","tak"
"14666","Kujda, M.","nie","nie"
"14666","Oćwieja, M.","nie","nie"
"14666","Adamczyk, Z.","nie","nie"
"14666","Bocheńska, Oliwia [SAP12019980]","tak","tak"
"14666","Braś, Grażyna [SAP14000003]","tak","tak"
"14666","Kozik, Andrzej [SAP11010989]","tak","tak"
"14666","Bielańska, E.","nie","nie"
"14666","Barbasz, Jakub [SAP11019396]","nie","nie"
"16214","Wiśniewska-Becker, Anna [SAP11013979]","tak","tak"
"16214","Gruszecki, W. I.","nie","nie"
"14665","Wolnicka-Głubisz, Agnieszka [SAP11017905]","tak","tak"
"14665","Nogal, Katarzyna","nie","tak"
"14665","Żądło, Andrzej [SAP13902010]","tak","tak"
"14665","Płonka, Przemysław [SAP11015581]","tak","tak"
"14667","Korzeniewski, Bernard [SAP11015089]","tak","tak"
"29926","Michalczyk-Wetula, Dominika [SAP13902344]","tak","tak"
"29926","Wieczorek, Justyna","nie","tak"
"29926","Płonka, Przemysław [SAP11015581]","tak","tak"
"14668","Kozieł, Joanna [SAP11018189]","tak","tak"
"14668","Chmiest, Daniela","nie","tak"
"14668","Bryzek, Danuta [SAP14014478]","tak","tak"
"14668","Kmiecik, Katarzyna [SAP14011229]","nie","nie"
"14668","Mizgalska, Danuta [SAP12020224]","tak","tak"
"14668","Maciąg-Gudowska, Agnieszka [USOS56997]","tak","tak"
"14668","Shaw, Lindsey N.","nie","nie"
"14668","Potempa, Jan [SAP11010833]","tak","tak"
"14670","Kędracka-Krok, Sylwia [SAP11016010]","tak","tak"
"14670","Świderska, Bianka [USOS78201]","nie","tak"
"14670","Jankowska, Urszula [SAP13905509]","nie","nie"
"14670","Skupień-Rabian, Bożena [SAP14014152]","tak","tak"
"14670","Solich, Joanna","nie","nie"
"14670","Buczak, Katarzyna","nie","tak"
"14670","Dziedzicka-Wasylewska, Marta [SAP11019137]","tak","tak"
"14669","Koper, Tomasz","nie","nie"
"14669","Polit, Agnieszka [SAP11016972]","tak","tak"
"14669","Sobiecka-Szkatula, Anna","nie","nie"
"14669","Wegrzyn, Katarzyna","nie","nie"
"14669","Scire, Andrea","nie","nie"
"14669","Figaj, Donata","nie","nie"
"14669","Kadzinski, Leszek","nie","nie"
"14669","Zarzecka, Urszula","nie","nie"
"14669","Zurawa-Janicka, Dorota","nie","nie"
"14669","Banecki, Bogdan","nie","nie"
"14669","Lesner, Adam","nie","nie"
"14669","Tanfani, Fabio","nie","nie"
"14669","Lipinska, Barbara","nie","nie"
"14669","Skorko-Glonek, Joanna","nie","nie"
"14671","Gabruk, Michał [USOS78735]","nie","tak"
"14671","Stecka, Anna [USOS1407]","nie","tak"
"14671","Strzałka, Wojciech [SAP11018339]","tak","tak"
"14671","Kruk, Jerzy [SAP11013050]","tak","tak"
"14671","Strzałka, Kazimierz [SAP11005130]","tak","tak"
"14671","Myśliwa-Kurdziel, Beata [SAP11015459]","tak","tak"
"14673","Benedyk, Małgorzata [SAP14000434]","tak","tak"
"14673","Byrne, Dominic P.","nie","nie"
"14673","Glowczyk, Izabela","nie","tak"
"14673","Potempa, Jan [SAP11010833]","tak","tak"
"14673","Olczak, Mariusz","nie","nie"
"14673","Olczak, Teresa","nie","nie"
"14673","Smalley, John W.","nie","nie"
"14675","Zych, Konrad","nie","nie"
"14675","Li, Yang","nie","nie"
"14675","van der Velde, Joeri K","nie","nie"
"14675","Joosen, Ronny V. L.","nie","nie"
"14675","Ligterink, Wilco","nie","nie"
"14675","Jansen, Ritsert C.","nie","nie"
"14675","Arends, Danny","nie","nie"
"14674","Banaś, Magdalena [USOS39536]","nie","tak"
"14674","Zegar, Aneta [USOS63864]","nie","tak"
"14674","Kwitniewski, Mateusz [SAP14004302]","tak","tak"
"14674","Zabiegło, Katarzyna [USOS140041]","nie","tak"
"14674","Marczyńska, Joanna [SAP14004916]","tak","tak"
"14674","Kapińska-Mrowiecka, Monika","nie","nie"
"14674","LaJevic, Melissa","nie","nie"
"14674","Zabel, Brian A","nie","nie"
"14674","Cichy, Joanna [SAP11013475]","tak","tak"
"14672","Fidom, Kimberley","nie","nie"
"14672","Isberg, Vignir","nie","nie"
"14672","Hauser, Alexander S.","nie","nie"
"14672","Mordalski, Stefan","nie","nie"
"14672","Lehto, Thomas","nie","nie"
"14672","Bojarski, Andrzej J.","nie","nie"
"14672","Gloriam, David E.","nie","nie"
"14676","Zuwała, Kaja","nie","tak"
"14676","Golda, Anna [USOS13137]","tak","tak"
"14676","Kabala, Wojciech","nie","tak"
"14676","Burmistrz, Michał [USOS77743]","nie","tak"
"14676","Zdżalik, Michał [USOS11798]","nie","tak"
"14676","Nowak, Paulina","nie","tak"
"14676","Kędracka-Krok, Sylwia [SAP11016010]","tak","tak"
"14676","Zarębski, Mirosław [SAP11019075]","tak","tak"
"14676","Dobrucki, Jerzy [SAP11010251]","tak","tak"
"14676","Florek, Dominik","nie","tak"
"14676","Zeglen, Sławomir","nie","nie"
"14676","Wojarski, Jacek","nie","nie"
"14676","Potempa, Jan [SAP11010833]","tak","tak"
"14676","Dubin, Grzegorz [SAP11019243]","tak","tak"
"14676","Pyrć, Krzysztof [SAP11019543]","tak","tak"
"14677","Lopez-Pelegrin, Mar","nie","nie"
"14677","Książek, Mirosław [USOS11710]","nie","tak"
"14677","Karim, Abdulkarim [SAP14004882]","tak","tak"
"14677","Guevara, Tibisay","nie","nie"
"14677","Arolas, Joan L.","nie","nie"
"14677","Potempa, Jan [SAP11010833]","tak","tak"
"14677","Gomis-Ruth, F. Xavier","nie","nie"
"14678","Łoboda, Agnieszka [SAP11019077]","tak","tak"
"14678","Józkowicz, Alicja [SAP11114690]","tak","tak"
"14678","Dulak, Józef [SAP11012135]","tak","tak"
"16362","Kantyka, Tomasz [SAP12019964]","nie","tak"
"16362","Shaw, Lindsey N.","nie","nie"
"16362","Potempa, Jan [SAP11010833]","tak","tak"
"14680","Piejko, Marcin [USOS81164]","nie","nie"
"14680","Dec, Robert","nie","nie"
"14680","Babenko, Viktoria","nie","nie"
"14680","Hoang, Agnieszka [USOS97465]","tak","tak"
"14680","Szewczyk, Monika","nie","nie"
"14680","Mak, Paweł [SAP11016637]","tak","tak"
"14680","Dzwolak, Wojciech","nie","nie"
"16817","Dziedzic, Katarzyna","nie","nie"
"16817","Zalewski, Mateusz","nie","nie"
"16817","Gądek, Artur [SAP20014527]","nie","nie"
"16817","Drukała, Justyna [SAP11015198]","tak","tak"
"14679","Latkowska, Ewa [SAP11019120]","tak","tak"
"14679","Chrapusta, Ewelina [USOS78039]","nie","tak"
"14679","Bober, Beata [SAP11019461]","tak","tak"
"14679","Kamiński, Ariel [SAP14001351]","tak","tak"
"14679","Adamski, Michał [USOS94901]","nie","tak"
"14679","Białczyk, Jan [SAP11006567]","tak","tak"
"14681","Orzeł, Łukasz [SAP11019169]","nie","nie"
"14681","Szmyd, Bartłomiej","nie","nie"
"14681","Rutkowska-Zbik, Dorota","nie","nie"
"14681","Fiedor, Leszek [SAP11012795]","tak","tak"
"14681","van Eldik, Rudi [SAP14007947]","nie","nie"
"14681","Stochel, Grażyna [SAP11011061]","nie","nie"
"14682","Nowak-Sliwinska, P.","nie","nie"
"14682","Weiss, A.","nie","nie"
"14682","van Beijnum, J. R.","nie","nie"
"14682","Wong, T. J.","nie","nie"
"14682","Kilarski, W. W.","nie","nie"
"14682","Szewczyk, Grzegorz [SAP11019437]","tak","tak"
"14682","Verheul, H. M. W.","nie","nie"
"14682","Sarna, Tadeusz [SAP11004925]","tak","tak"
"14682","van den Bergh, H.","nie","nie"
"14682","Griffioen, A. W.","nie","nie"
"14684","Samardakiewicz, Sławomir","nie","nie"
"14684","Krzeszowiec-Jeleń, Weronika [SAP11019460]","tak","tak"
"14684","Bednarski, Waldemar","nie","nie"
"14684","Jankowski, Artur","nie","nie"
"14684","Suski, Szymon","nie","nie"
"14684","Gabryś, Halina [SAP11007886]","tak","tak"
"14684","Woźny, Adam","nie","nie"
"14685","Quirke, Anne-Marie","nie","nie"
"14685","Lundberg, Karin","nie","nie"
"14685","Potempa, Jan [SAP11010833]","tak","tak"
"14685","Mikuls, Ted R.","nie","nie"
"14685","Venables, Patrick J.","nie","nie"
"14687","Łoboda, Agnieszka [SAP11019077]","tak","tak"
"14687","Józkowicz, Alicja [SAP11114690]","tak","tak"
